name,week,population,deaths,confirmed,recovered,active,hospitalized,hospitalization rate,"AS, NA - HR","US, HI - HR","GU, NA - HR","MP, NA - HR","US, AK - HR","US, CA - HR","PR, NA - HR","US, AL - HR","US, AR - HR","US, AZ - HR","US, CO - HR","US, CT - HR","US, DC - HR","US, FL - HR","US, GA - HR","US, IA - HR","US, IL - HR","US, IN - HR","US, KY - HR","US, LA - HR","US, MA - HR","US, MD - HR","US, MI - HR","US, MN - HR","US, MO - HR","US, NC - HR","US, NE - HR","US, NH - HR","US, NJ - HR","US, NM - HR","US, NV - HR","US, NY - HR","US, OH - HR","US, OR - HR","US, PA - HR","US, RI - HR","US, TN - HR","US, TX - HR","US, VA - HR","US, WI - HR","VI, NA - HR","US, MT - HR","US, OK - HR","US, SC - HR","US, UT - HR","US, WA - HR","US, ME - HR","US, MS - HR","US, WV - HR","US, ID - HR","US, KS - HR","US, ND - HR","US, SD - HR","US, WY - HR","US, VT - HR","US, DE - HR"
"US, MA",14,6892503,126799,1711496,1437241,147456,176145,11.027686357791158
"US, MA",15,6892503,130114,1792333,1474190,188029,179775,10.752079828133061
"US, MA",16,6892503,133366,1871248,1526191,211691,183353,10.504431646101597
"US, MA",17,6892503,136477,1874936,1580637,157822,0,0.0
"US, MA",18,6892503,139347,1905770,1639617,126806,0,0.0
"US, MA",19,6892503,142643,2020956,1712633,165680,0,0.0
"US, MA",20,6892503,146243,2175030,1798144,230643,0,0.0
"US, MA",21,6892503,49729,778541,626874,101938,0,0.0
"US, MD",1,6045680,0,0,0,0,0,0.0
"US, MD",2,6045680,0,0,0,0,0,0.0
"US, MD",3,6045680,0,0,0,0,0,0.0
"US, MD",4,6045680,0,0,0,0,0,0.0
"US, MD",5,6045680,0,0,0,0,0,0.0
"US, MD",6,6045680,0,0,0,0,0,0.0
"US, MD",7,6045680,800,26633,1666,25833,5957,4.7941760585189925
"US, MD",8,6045680,10148,229362,15001,219214,50022,23.491778834108292
"US, MD",9,6045680,22331,438966,29852,386783,84059,20.636852574156823
"US, MD",10,6045680,32894,661111,47032,581185,114411,18.58103252349802
"US, MD",11,6045680,40822,854248,61783,751643,140696,17.65105777126208
"US, MD",12,6045680,45898,964216,71197,847121,157586,17.51330715478055
"US, MD",13,6045680,48816,1052709,76141,927752,166737,16.974790452550806
"US, MD",14,6045680,50924,1194854,80656,1063274,179352,16.09796771536833
"US, MD",15,6045680,53154,1384251,86766,1244331,193769,15.006594051902908
"US, MD",16,6045680,55037,1534556,90418,1389101,206958,14.4526667950251
"US, MD",17,6045680,56748,1661248,102574,1501926,0,0.0
"US, MD",18,6045680,58133,1790811,110101,1622577,0,0.0
"US, MD",19,6045680,59446,1908555,114285,1734824,0,0.0
"US, MD",20,6045680,60753,2043197,118777,1863667,0,0.0
"US, MD",21,6045680,20634,717148,40705,655809,0,0.0
"US, MI",1,9986857,0,0,0,0,0,0.0
"US, MI",2,9986857,0,0,0,0,0,0.0
"US, MI",3,9986857,0,0,0,0,0,0.0
"US, MI",4,9986857,0,0,0,0,0,0.0
"US, MI",5,9986857,0,0,0,0,0,0.0
"US, MI",6,9986857,0,0,0,0,0,0.0
"US, MI",7,9986857,4849,76880,1332,72031,11532,3.216251738406893
"US, MI",8,9986857,41876,512399,66067,470523,43420,9.510907887179346
"US, MI",9,9986857,64895,684037,262413,356729,0,0.0
"US, MI",10,9986857,76946,803728,452500,274282,0,0.0
"US, MI",11,9986857,86642,930640,605944,238054,0,0.0
"US, MI",12,9986857,91306,1016708,717012,208390,0,0.0
"US, MI",13,9986857,93653,1104225,786983,223589,0,0.0
"US, MI",14,9986857,95653,1246516,829270,321593,0,0.0
"US, MI",15,9986857,97312,1409112,910840,400960,0,0.0
"US, MI",16,9986857,99442,1573097,1037198,436457,0,0.0
"US, MI",17,9986857,101975,1742304,1170383,469946,0,0.0
"US, MI",18,9986857,104546,1922882,1325154,493182,0,0.0
"US, MI",19,9986857,107010,2131369,1475495,548864,0,0.0
"US, MI",20,9986857,110755,2468035,1632945,724335,0,0.0
"US, MI",21,9986857,38208,949115,580849,330058,0,0.0
"US, MN",1,5639632,0,0,0,0,0,0.0
"US, MN",2,5639632,0,0,0,0,0,0.0
"US, MN",3,5639632,0,0,0,0,0,0.0
"US, MN",4,5639632,0,0,0,0,0,0.0
"US, MN",5,5639632,0,0,0,0,0,0.0
"US, MN",6,5639632,0,0,0,0,0,0.0
"US, MN",7,5639632,219,4937,2593,4718,1127,4.8881580334313
"US, MN",8,5639632,2865,43823,21432,40958,10281,25.550412843819323
"US, MN",9,5639632,7585,139584,72064,59935,22082,17.520777352262833
"US, MN",10,5639632,12546,285788,196119,77123,36702,13.827817101951064
"US, MN",11,5639632,17590,409165,334220,57355,49710,13.02794966465463
"US, MN",12,5639632,21022,492215,428495,42698,57109,12.439632421969735
"US, MN",13,5639632,22665,584319,512861,48793,63292,11.620921616416592
"US, MN",14,5639632,23837,714208,621231,69140,70905,10.651742711893748
"US, MN",15,5639632,25066,868220,764320,78834,80728,9.970123478189251
"US, MN",16,5639632,26783,1013230,908957,77490,90384,9.562149939656038
"US, MN",17,5639632,28438,1179212,1062449,88325,0,0.0
"US, MN",18,5639632,30126,1334603,1214618,89859,0,0.0
"US, MN",19,5639632,31903,1557652,1397658,128091,0,0.0
"US, MN",20,5639632,34543,1860232,1651596,174093,0,0.0
"US, MN",21,5639632,12335,713228,622422,78471,0,0.0
"US, MO",1,6137428,0,0,0,0,0,0.0
"US, MO",2,6137428,0,0,0,0,0,0.0
"US, MO",3,6137428,0,0,0,0,0,0.0
"US, MO",4,6137428,0,0,0,0,0,0.0
"US, MO",5,6137428,0,0,0,0,0,0.0
"US, MO",6,6137428,0,0,0,0,0,0.0
"US, MO",7,6137428,399,13735,0,13140,3017,4.782890520751464
"US, MO",8,6137428,3679,95881,0,90992,11704,14.052636341376116
"US, MO",9,6137428,6825,142028,0,134187,0,0.0
"US, MO",10,6137428,9963,178845,0,168693,0,0.0
"US, MO",11,6137428,12401,221549,0,209318,0,0.0
"US, MO",12,6137428,14474,278719,0,261858,0,0.0
"US, MO",13,6137428,16011,377844,0,352178,0,0.0
"US, MO",14,6137428,17630,558379,0,526043,0,0.0
"US, MO",15,6137428,19754,845319,0,811027,0,0.0
"US, MO",16,6137428,21752,1104026,0,1064203,0,0.0
"US, MO",17,6137428,24671,1393091,0,1342224,0,0.0
"US, MO",18,6137428,28029,1731050,0,1661313,0,0.0
"US, MO",19,6137428,33283,2070196,0,1976888,0,0.0
"US, MO",20,6137428,39421,2480361,0,2360875,0,0.0
"US, MO",21,6137428,14703,933525,0,884670,0,0.0
"US, NC",1,10488084,0,0,0,0,0,0.0
"US, NC",2,10488084,0,0,0,0,0,0.0
"US, NC",3,10488084,0,0,0,0,0,0.0
"US, NC",4,10488084,0,0,0,0,0,0.0
"US, NC",5,10488084,0,0,0,0,0,0.0
"US, NC",6,10488084,0,0,0,0,0,0.0
"US, NC",7,10488084,295,14569,0,14274,1062,1.5588704366611308
"US, NC",8,10488084,3861,114608,0,110747,5742,5.767450726041427
"US, NC",9,10488084,7695,203894,36460,159739,0,0.0
"US, NC",10,10488084,11436,327969,183574,132959,0,0.0
"US, NC",11,10488084,15408,519246,303846,199992,0,0.0
"US, NC",12,10488084,18738,789182,486633,283811,0,0.0
"US, NC",13,10488084,21686,1126740,773116,331938,0,0.0
"US, NC",14,10488084,25675,1551560,1138297,387588,0,0.0
"US, NC",15,10488084,31292,1949108,1536192,381624,0,0.0
"US, NC",16,10488084,36817,2256635,1908639,311179,0,0.0
"US, NC",17,10488084,42447,2599280,2214338,342495,0,0.0
"US, NC",18,10488084,48338,2890688,2542635,299715,0,0.0
"US, NC",19,10488084,54366,3275339,2815884,405089,0,0.0
"US, NC",20,10488084,59722,3709297,3206695,442880,0,0.0
"US, NC",21,10488084,21449,1345505,1158055,166001,0,0.0
"US, NE",1,0,0,0,0,0,0,0.0
"US, NE",2,0,0,0,0,0,0,0.0
"US, NE",3,0,0,0,0,0,0,0.0
"US, NE",4,0,0,0,0,0,0,0.0
"US, NE",5,0,0,0,0,0,0,0.0
"US, NE",6,0,0,0,0,0,0,0.0
"US, NE",7,0,0,0,0,0,0,0.0
"US, NE",8,0,0,0,0,0,0,0.0
"US, NE",9,0,1223,101612,0,100389,0,0.0
"US, NE",10,0,2096,174656,0,172560,0,0.0
"US, NE",11,0,2808,230872,91255,136809,10492,4.735862670036549
"US, NE",12,0,3693,267198,171603,91902,17960,7.193409685498986
"US, NE",13,0,4228,302038,218622,79188,20626,7.319450499423328
"US, NE",14,0,4615,349839,258216,87008,22574,6.918339304515208
"US, NE",15,0,5078,411687,298475,108134,25126,6.540829719361029
"US, NE",16,0,5591,469555,346522,117442,28390,6.496448551837568
"US, NE",17,0,6086,532497,402575,123836,0,0.0
"US, NE",18,0,6723,610467,456185,147559,0,0.0
"US, NE",19,0,7465,718420,514788,196167,0,0.0
"US, NE",20,0,8423,882231,584274,289534,0,0.0
"US, NE",21,0,3183,340448,215196,122069,0,0.0
"US, NH",1,1359711,0,0,0,0,0,0.0
"US, NH",2,1359711,0,0,0,0,0,0.0
"US, NH",3,1359711,0,0,0,0,0,0.0
"US, NH",4,1359711,0,0,0,0,0,0.0
"US, NH",5,1359711,0,0,0,0,0,0.0
"US, NH",6,1359711,0,0,0,0,0,0.0
"US, NH",7,1359711,71,2836,724,2765,450,3.4023711265155927
"US, NH",8,1359711,706,23879,8750,23173,3174,14.45049584904305
"US, NH",9,1359711,1668,42320,16831,23821,4453,11.363211332964623
"US, NH",10,1359711,2965,59628,27729,28934,5867,10.535989084631035
"US, NH",11,1359711,4183,74358,49075,21100,7156,10.313096876386483
"US, NH",12,1359711,5127,82961,63153,14681,8147,10.519863472752581
"US, NH",13,1359711,5724,88700,70259,12717,8608,10.3981037266749
"US, NH",14,1359711,6018,94190,79450,8722,10071,11.455137891245512
"US, NH",15,1359711,6261,100722,88650,5811,10465,11.134216552888942
"US, NH",16,1359711,6397,105878,95466,4015,10649,10.777148671845591
"US, NH",17,1359711,6488,110840,100691,3661,0,0.0
"US, NH",18,1359711,6564,118301,107343,4394,0,0.0
"US, NH",19,1359711,6668,129162,115241,7253,0,0.0
"US, NH",20,1359711,6997,146586,125953,13636,0,0.0
"US, NH",21,1359711,2400,53907,45747,5760,0,0.0
"US, NJ",1,8882190,0,0,0,0,0,0.0
"US, NJ",2,8882190,0,0,0,0,0,0.0
"US, NJ",3,8882190,0,0,0,0,0,0.0
"US, NJ",4,8882190,0,0,0,0,0,0.0
"US, NJ",5,8882190,0,0,0,0,0,0.0
"US, NJ",6,8882190,0,0,0,0,0,0.0
"US, NJ",7,8882190,7598,195258,0,187660,23570,2.5881992624880144
"US, NJ",8,8882190,75563,1426724,31284,1351161,95296,7.624809136295633
"US, NJ",9,8882190,129752,1993240,234630,1628042,0,0.0
"US, NJ",10,8882190,163218,2282244,359584,1756119,66708,3.0327891888266003
"US, NJ",11,8882190,181454,2458020,413191,1857086,268025,11.710658846894514
"US, NJ",12,8882190,201412,2546311,440769,1893387,289787,12.244171603119582
"US, NJ",13,8882190,229155,2620371,460590,1912860,304450,12.533012611795371
"US, NJ",14,8882190,235816,2692961,476110,1953340,316290,12.71464200302747
"US, NJ",15,8882190,237731,2787156,491478,2020719,325871,12.696454448289709
"US, NJ",16,8882190,238881,2876164,502166,2088743,335111,12.688161677078151
"US, NJ",17,8882190,239614,2956356,511062,2149624,0,0.0
"US, NJ",18,8882190,240956,3057187,518664,2229683,0,0.0
"US, NJ",19,8882190,242101,3209916,525484,2355775,0,0.0
"US, NJ",20,8882190,243442,3443736,539651,2537222,0,0.0
"US, NJ",21,8882190,81651,1230294,184333,907300,0,0.0
"US, NM",1,2096829,0,0,0,0,0,0.0
"US, NM",2,2096829,0,0,0,0,0,0.0
"US, NM",3,2096829,0,0,0,0,0,0.0
"US, NM",4,2096829,0,0,0,0,0,0.0
"US, NM",5,2096829,0,0,0,0,0,0.0
"US, NM",6,2096829,0,0,0,0,0,0.0
"US, NM",7,2096829,83,3852,834,3769,339,1.8615323947522069
"US, NM",8,2096829,1081,33658,7820,32577,4966,15.607115952210078
"US, NM",9,2096829,2674,66921,15918,48329,10659,17.008032857320693
"US, NM",10,2096829,4474,98982,31823,62685,16513,17.79051196778371
"US, NM",11,2096829,5854,129973,49042,75077,22001,18.13877215905418
"US, NM",12,2096829,7011,159524,69280,83233,26115,17.56509925957582
"US, NM",13,2096829,7799,203163,87432,107932,30359,16.039939671580356
"US, NM",14,2096829,8795,263977,102966,152216,36191,14.718960683024344
"US, NM",15,2096829,9982,323043,130168,182893,41399,13.735138086459212
"US, NM",16,2096829,10976,359229,164725,183528,44951,13.4102497218531
"US, NM",17,2096829,11911,387381,199109,176361,0,0.0
"US, NM",18,2096829,12658,412731,226759,173314,0,0.0
"US, NM",19,2096829,13349,459508,258217,187942,0,0.0
"US, NM",20,2096829,14115,564171,297692,252364,0,0.0
"US, NM",21,2096829,4990,224298,106077,113231,0,0.0
"US, NV",1,3080156,0,0,0,0,0,0.0
"US, NV",2,3080156,0,0,0,0,0,0.0
"US, NV",3,3080156,0,0,0,0,0,0.0
"US, NV",4,3080156,0,0,0,0,0,0.0
"US, NV",5,3080156,0,0,0,0,0,0.0
"US, NV",6,3080156,0,0,0,0,0,0.0
"US, NV",7,3080156,352,8960,0,8608,282,0.7102558936428572
"US, NV",8,3080156,2671,61485,100,58814,0,0.0
"US, NV",9,3080156,4337,87704,2899,80468,0,0.0
"US, NV",10,3080156,5671,113159,5205,102283,0,0.0
"US, NV",11,3080156,6559,143507,7785,129163,0,0.0
"US, NV",12,3080156,7255,201144,9851,184038,0,0.0
"US, NV",13,3080156,8205,344738,11079,325454,0,0.0
"US, NV",14,3080156,10209,562667,13674,538784,0,0.0
"US, NV",15,3080156,13340,788482,18342,756800,0,0.0
"US, NV",16,3080156,17231,952942,23288,912423,0,0.0
"US, NV",17,3080156,20426,1059282,27504,1011352,0,0.0
"US, NV",18,3080156,22774,1132219,30133,1079312,0,0.0
"US, NV",19,3080156,24332,1231192,33202,1173658,0,0.0
"US, NV",20,3080156,25736,1364681,34907,1304054,0,0.0
"US, NV",21,3080156,8845,493484,12016,472643,0,0.0
"US, NY",1,19453561,0,0,0,0,0,0.0
"US, NY",2,19453561,0,0,0,0,0,0.0
"US, NY",3,19453561,0,0,0,0,0,0.0
"US, NY",4,19453561,0,0,0,0,0,0.0
"US, NY",5,19453561,0,0,0,0,0,0.0
"US, NY",6,19453561,0,0,0,0,0,0.0
"US, NY",7,19453561,30285,587802,71661,557517,131507,4.79351602367065
"US, NY",8,19453561,292396,3925013,415399,3632617,845633,23.148119661679857
"US, NY",9,19453561,387308,4891846,863049,3641489,1062395,23.270227750550283
"US, NY",10,19453561,432650,5365387,945020,3987717,1161904,23.198519302068128
"US, NY",11,19453561,454012,5649693,1007678,4188003,1348499,25.575855079244157
"US, NY",12,19453561,466799,5817845,1042437,4308609,1349925,24.861892195953896
"US, NY",13,19453561,482457,5965116,1065500,4417159,1349925,24.24843080181891
"US, NY",14,19453561,488027,6123317,1084398,4550892,1349925,23.621626348473807
"US, NY",15,19453561,491055,6273516,1100956,4681505,1349925,23.055851502505412
"US, NY",16,19453561,493004,6417312,1116072,4808236,1349925,22.539070966435336
"US, NY",17,19453561,494725,6593573,1129519,4942315,0,0.0
"US, NY",18,19453561,497003,6772905,1141452,5096694,0,0.0
"US, NY",19,19453561,500754,7014033,1155937,5313878,0,0.0
"US, NY",20,19453561,503546,7340423,1176414,5608867,0,0.0
"US, NY",21,19453561,168489,2535836,397435,1950709,0,0.0
"US, OH",1,11689100,0,0,0,0,0,0.0
"US, OH",2,11689100,0,0,0,0,0,0.0
"US, OH",3,11689100,0,0,0,0,0,0.0
"US, OH",4,11689100,0,0,0,0,0,0.0
"US, OH",5,11689100,0,0,0,0,0,0.0
"US, OH",6,11689100,0,0,0,0,0,0.0
"US, OH",7,11689100,1188,20864,0,20013,6137,6.302806151786994
"US, OH",8,11689100,11124,199719,0,190660,42689,23.615100565510676
"US, OH",9,11689100,20230,334068,0,315552,61762,19.875045036575028
"US, OH",10,11689100,28057,460876,0,433006,80030,18.626407979209905
"US, OH",11,11689100,33663,570152,0,534788,96547,18.14682505154345
"US, OH",12,11689100,37130,677554,0,637148,109110,17.285102556679565
"US, OH",13,11689100,40044,875042,502639,328165,124693,15.318966981621335
"US, OH",14,11689100,43983,1161928,801136,312601,146399,13.533290029266066
"US, OH",15,11689100,49322,1444938,1091263,299851,168304,12.4891231829275
"US, OH",16,11689100,54459,1680371,1371029,250609,188801,12.042185852318328
"US, OH",17,11689100,59520,1918836,1599955,255396,0,0.0
"US, OH",18,11689100,63680,2148912,1824709,255348,0,0.0
"US, OH",19,11689100,67650,2389058,2052948,262643,0,0.0
"US, OH",20,11689100,73011,2766114,2274888,414664,0,0.0
"US, OH",21,11689100,26057,1045503,826397,192744,0,0.0
"US, OR",1,4217737,0,0,0,0,0,0.0
"US, OR",2,4217737,0,0,0,0,0,0.0
"US, OR",3,4217737,0,0,0,0,0,0.0
"US, OR",4,4217737,0,0,0,0,0,0.0
"US, OR",5,4217737,0,0,0,0,0,0.0
"US, OR",6,4217737,0,0,0,0,0,0.0
"US, OR",7,4217737,160,4744,0,4584,1109,5.009778376103894
"US, OR",8,4217737,1209,31011,0,29802,7362,25.46216998365896
"US, OR",9,4217737,1792,44902,13267,29843,9578,22.970722415498418
"US, OR",10,4217737,2166,57657,22898,32593,10986,20.42600401912279
"US, OR",11,4217737,2439,70701,33701,34561,12383,18.83797675274416
"US, OR",12,4217737,2851,103217,38173,62193,14398,15.07681478148549
"US, OR",13,4217737,3289,156080,42878,109913,16751,11.586933085331472
"US, OR",14,4217737,4031,226479,50758,171690,20964,9.945199673596644
"US, OR",15,4217737,5097,299726,60276,234353,25518,9.131615907148447
"US, OR",16,4217737,6114,362301,67929,288258,29395,8.69556708886802
"US, OR",17,4217737,7114,412825,76659,329052,0,0.0
"US, OR",18,4217737,7878,459715,80983,370854,0,0.0
"US, OR",19,4217737,8595,522763,86264,427904,0,0.0
"US, OR",20,4217737,9419,598154,88050,500685,0,0.0
"US, OR",21,4217737,3372,219138,29350,186416,0,0.0
"US, PA",1,12801989,0,0,0,0,0,0.0
"US, PA",2,12801989,0,0,0,0,0,0.0
"US, PA",3,12801989,0,0,0,0,0,0.0
"US, PA",4,12801989,0,0,0,0,0,0.0
"US, PA",5,12801989,0,0,0,0,0,0.0
"US, PA",6,12801989,0,0,0,0,0,0.0
"US, PA",7,12801989,1837,72695,0,70858,6657,1.9624493262015363
"US, PA",8,12801989,22879,552076,0,529197,34745,7.124218021206505
"US, PA",9,12801989,50904,839550,0,788646,0,0.0
"US, PA",10,12801989,73848,1046626,334926,637852,0,0.0
"US, PA",11,12801989,88187,1189838,784387,317264,0,0.0
"US, PA",12,12801989,96408,1294245,941756,256081,0,0.0
"US, PA",13,12801989,101700,1430797,1055985,273112,0,0.0
"US, PA",14,12801989,105811,1612172,1164874,341487,0,0.0
"US, PA",15,12801989,108976,1806505,1322915,374614,0,0.0
"US, PA",16,12801989,112711,1974140,1515342,346087,0,0.0
"US, PA",17,12801989,115938,2132659,1683521,333200,0,0.0
"US, PA",18,12801989,119196,2312198,1833756,359246,0,0.0
"US, PA",19,12801989,122977,2525970,1999285,403708,0,0.0
"US, PA",20,12801989,127514,2833549,2186082,519953,0,0.0
"US, PA",21,12801989,43707,1040836,777827,219302,0,0.0
"US, RI",1,1059361,0,0,0,0,0,0.0
"US, RI",2,1059361,0,0,0,0,0,0.0
"US, RI",3,1059361,0,0,0,0,0,0.0
"US, RI",4,1059361,0,0,0,0,0,0.0
"US, RI",5,1059361,0,0,0,0,0,0.0
"US, RI",6,1059361,0,0,0,0,0,0.0
"US, RI",7,1059361,299,8581,305,8375,863,2.1531399405832214
"US, RI",8,1059361,3464,87990,4775,85356,7757,9.395972891604881
"US, RI",9,1059361,7416,156626,10447,140521,17174,11.720349839122415
"US, RI",10,1059361,10907,203510,16103,178757,22877,12.04282081726215
"US, RI",11,1059361,13073,231562,20188,199771,26691,12.348162626647861
"US, RI",12,1059361,14144,245918,23001,209503,29007,12.636620070620708
"US, RI",13,1059361,14844,256359,24958,216924,30431,12.718658237194445
"US, RI",14,1059361,15227,270330,26150,229246,31777,12.594786614158897
"US, RI",15,1059361,15492,291874,27867,248834,33807,12.410740094624872
"US, RI",16,1059361,15888,312958,30168,267357,36237,12.406058933848586
"US, RI",17,1059361,16269,333148,32090,285237,0,0.0
"US, RI",18,1059361,16646,354722,33705,304674,0,0.0
"US, RI",19,1059361,17017,379769,35424,327541,0,0.0
"US, RI",20,1059361,17684,428020,38105,372514,0,0.0
"US, RI",21,1059361,6042,161449,13668,141804,0,0.0
"US, TN",1,6829174,0,0,0,0,0,0.0
"US, TN",2,6829174,0,0,0,0,0,0.0
"US, TN",3,6829174,0,0,0,0,0,0.0
"US, TN",4,6829174,0,0,0,0,0,0.0
"US, TN",5,6829174,0,0,0,0,0,0.0
"US, TN",6,6829174,0,0,0,0,0,0.0
"US, TN",7,6829174,339,16945,5144,16606,1779,2.2484425853552357
"US, TN",8,6829174,2422,120336,58330,117914,11767,10.644583259010286
"US, TN",9,6829174,3548,212677,103789,105340,18645,9.417934474226387
"US, TN",10,6829174,4838,291125,181368,104919,23416,8.643194178343014
"US, TN",11,6829174,6177,389914,258446,125291,28518,7.857985650057599
"US, TN",12,6829174,7961,528460,348014,172485,34603,7.031960405175764
"US, TN",13,6829174,10003,795095,473888,311204,44141,5.993727810607703
"US, TN",14,6829174,13219,1238104,721372,503513,57754,5.020848336540648
"US, TN",15,6829174,17229,1718289,1122554,578506,75126,4.68599299348368
"US, TN",16,6829174,22317,2085330,1502412,560601,92297,4.740659536693646
"US, TN",17,6829174,27593,2407499,2021023,358883,0,0.0
"US, TN",18,6829174,33120,2717287,2464112,220055,0,0.0
"US, TN",19,6829174,38615,3038462,2768545,231302,0,0.0
"US, TN",20,6829174,44271,3480703,3106035,330397,0,0.0
"US, TN",21,6829174,16405,1283034,1135997,130632,0,0.0
"US, TX",1,28995881,0,0,0,0,0,0.0
"US, TX",2,28995881,0,0,0,0,0,0.0
"US, TX",3,28995881,0,0,0,0,0,0.0
"US, TX",4,28995881,0,0,0,0,0,0.0
"US, TX",5,28995881,0,0,0,0,0,0.0
"US, TX",6,28995881,0,0,0,0,0,0.0
"US, TX",7,28995881,1006,43196,6863,42028,3923,1.957900232283963
"US, TX",8,28995881,9028,326689,114083,316131,19844,6.912464722053732
"US, TX",9,28995881,15884,547812,277799,250566,0,0.0
"US, TX",10,28995881,23058,806904,483188,298558,0,0.0
"US, TX",11,28995881,28376,1115258,728757,356070,0,0.0
"US, TX",12,28995881,34533,1745552,1027017,678836,0,0.0
"US, TX",13,28995881,44502,3173447,1600084,1516941,0,0.0
